ESWind,available_date,prediction_date
9025.83333333,2015-03-26 00:00:00,2015-03-27 20:00:00
8876.5,2015-03-26 00:00:00,2015-03-27 21:00:00
8440.83333333,2015-03-26 00:00:00,2015-03-27 22:00:00
8044.5,2015-03-26 00:00:00,2015-03-27 23:00:00
7578.0,2015-03-27 00:00:00,2015-03-28 00:00:00
7492.0,2015-03-27 00:00:00,2015-03-28 01:00:00
7331.33333333,2015-03-27 00:00:00,2015-03-28 02:00:00
7202.0,2015-03-27 00:00:00,2015-03-28 03:00:00
6933.16666667,2015-03-27 00:00:00,2015-03-28 04:00:00
6835.83333333,2015-03-27 00:00:00,2015-03-28 05:00:00
6839.66666667,2015-03-27 00:00:00,2015-03-28 06:00:00
6444.16666667,2015-03-27 00:00:00,2015-03-28 07:00:00
6185.33333333,2015-03-27 00:00:00,2015-03-28 08:00:00
6357.33333333,2015-03-27 00:00:00,2015-03-28 09:00:00
6713.16666667,2015-03-27 00:00:00,2015-03-28 10:00:00
6691.0,2015-03-27 00:00:00,2015-03-28 11:00:00
6875.0,2015-03-27 00:00:00,2015-03-28 12:00:00
7311.16666667,2015-03-27 00:00:00,2015-03-28 13:00:00
7664.0,2015-03-27 00:00:00,2015-03-28 14:00:00
7904.0,2015-03-27 00:00:00,2015-03-28 15:00:00
7999.33333333,2015-03-27 00:00:00,2015-03-28 16:00:00
7720.66666667,2015-03-27 00:00:00,2015-03-28 17:00:00
7204.5,2015-03-27 00:00:00,2015-03-28 18:00:00
7559.33333333,2015-03-27 00:00:00,2015-03-28 19:00:00
7370.0,2015-03-27 00:00:00,2015-03-28 20:00:00
7255.66666667,2015-03-27 00:00:00,2015-03-28 21:00:00
7121.66666667,2015-03-27 00:00:00,2015-03-28 22:00:00
6906.16666667,2015-03-27 00:00:00,2015-03-28 23:00:00
6716.83333333,2015-03-28 00:00:00,2015-03-29 00:00:00
6785.16666667,2015-03-28 00:00:00,2015-03-29 01:00:00
7251.5,2015-03-28 00:00:00,2015-03-29 02:00:00
7533.66666667,2015-03-28 00:00:00,2015-03-29 03:00:00
7784.0,2015-03-28 00:00:00,2015-03-29 04:00:00
7838.33333333,2015-03-28 00:00:00,2015-03-29 05:00:00
7241.66666667,2015-03-28 00:00:00,2015-03-29 06:00:00
6731.16666667,2015-03-28 00:00:00,2015-03-29 07:00:00
6644.16666667,2015-03-28 00:00:00,2015-03-29 08:00:00
6558.66666667,2015-03-28 00:00:00,2015-03-29 09:00:00
6510.5,2015-03-28 00:00:00,2015-03-29 10:00:00
6654.16666667,2015-03-28 00:00:00,2015-03-29 11:00:00
7594.83333333,2015-03-28 00:00:00,2015-03-29 12:00:00
8320.33333333,2015-03-28 00:00:00,2015-03-29 13:00:00
8332.0,2015-03-28 00:00:00,2015-03-29 14:00:00
7925.33333333,2015-03-28 00:00:00,2015-03-29 15:00:00
7863.83333333,2015-03-28 00:00:00,2015-03-29 16:00:00
8299.16666667,2015-03-28 00:00:00,2015-03-29 17:00:00
8322.83333333,2015-03-28 00:00:00,2015-03-29 18:00:00
8216.33333333,2015-03-28 00:00:00,2015-03-29 19:00:00
7915.83333333,2015-03-28 00:00:00,2015-03-29 20:00:00
7903.66666667,2015-03-28 00:00:00,2015-03-29 21:00:00
7702.0,2015-03-28 00:00:00,2015-03-29 22:00:00
8189.0,2015-03-28 00:00:00,2015-03-29 23:00:00
8618.33333333,2015-03-29 00:00:00,2015-03-30 00:00:00
8500.0,2015-03-29 00:00:00,2015-03-30 01:00:00
8016.83333333,2015-03-29 00:00:00,2015-03-30 02:00:00
7877.5,2015-03-29 00:00:00,2015-03-30 03:00:00
8606.66666667,2015-03-29 00:00:00,2015-03-30 04:00:00
9040.0,2015-03-29 00:00:00,2015-03-30 05:00:00
9050.5,2015-03-29 00:00:00,2015-03-30 06:00:00
8752.66666667,2015-03-29 00:00:00,2015-03-30 07:00:00
8051.0,2015-03-29 00:00:00,2015-03-30 08:00:00
8223.5,2015-03-29 00:00:00,2015-03-30 09:00:00
8539.16666667,2015-03-29 00:00:00,2015-03-30 10:00:00
8642.5,2015-03-29 00:00:00,2015-03-30 11:00:00
8494.33333333,2015-03-29 00:00:00,2015-03-30 12:00:00
8470.66666667,2015-03-29 00:00:00,2015-03-30 13:00:00
8220.33333333,2015-03-29 00:00:00,2015-03-30 14:00:00
8090.5,2015-03-29 00:00:00,2015-03-30 15:00:00
8027.0,2015-03-29 00:00:00,2015-03-30 16:00:00
7985.16666667,2015-03-29 00:00:00,2015-03-30 17:00:00
7644.5,2015-03-29 00:00:00,2015-03-30 18:00:00
7905.16666667,2015-03-29 00:00:00,2015-03-30 19:00:00
8090.83333333,2015-03-29 00:00:00,2015-03-30 20:00:00
7990.0,2015-03-29 00:00:00,2015-03-30 21:00:00
7930.16666667,2015-03-29 00:00:00,2015-03-30 22:00:00
7477.5,2015-03-29 00:00:00,2015-03-30 23:00:00
6838.66666667,2015-03-30 00:00:00,2015-03-31 00:00:00
6232.16666667,2015-03-30 00:00:00,2015-03-31 01:00:00
5666.33333333,2015-03-30 00:00:00,2015-03-31 02:00:00
5406.83333333,2015-03-30 00:00:00,2015-03-31 03:00:00
5221.66666667,2015-03-30 00:00:00,2015-03-31 04:00:00
5446.83333333,2015-03-30 00:00:00,2015-03-31 05:00:00
5509.66666667,2015-03-30 00:00:00,2015-03-31 06:00:00
5156.0,2015-03-30 00:00:00,2015-03-31 07:00:00
4871.83333333,2015-03-30 00:00:00,2015-03-31 08:00:00
5006.5,2015-03-30 00:00:00,2015-03-31 09:00:00
5244.0,2015-03-30 00:00:00,2015-03-31 10:00:00
5364.5,2015-03-30 00:00:00,2015-03-31 11:00:00
5607.5,2015-03-30 00:00:00,2015-03-31 12:00:00
5907.16666667,2015-03-30 00:00:00,2015-03-31 13:00:00
6201.5,2015-03-30 00:00:00,2015-03-31 14:00:00
6599.5,2015-03-30 00:00:00,2015-03-31 15:00:00
6846.83333333,2015-03-30 00:00:00,2015-03-31 16:00:00
7431.16666667,2015-03-30 00:00:00,2015-03-31 17:00:00
7915.0,2015-03-30 00:00:00,2015-03-31 18:00:00
8386.5,2015-03-30 00:00:00,2015-03-31 19:00:00
8579.16666667,2015-03-30 00:00:00,2015-03-31 20:00:00
8497.5,2015-03-30 00:00:00,2015-03-31 21:00:00
8561.83333333,2015-03-30 00:00:00,2015-03-31 22:00:00
8108.33333333,2015-03-30 00:00:00,2015-03-31 23:00:00
7795.83333333,2015-03-31 00:00:00,2015-04-01 00:00:00
7613.66666667,2015-03-31 00:00:00,2015-04-01 01:00:00
7575.83333333,2015-03-31 00:00:00,2015-04-01 02:00:00
7793.16666667,2015-03-31 00:00:00,2015-04-01 03:00:00
7929.16666667,2015-03-31 00:00:00,2015-04-01 04:00:00
8219.16666667,2015-03-31 00:00:00,2015-04-01 05:00:00
8314.83333333,2015-03-31 00:00:00,2015-04-01 06:00:00
8555.66666667,2015-03-31 00:00:00,2015-04-01 07:00:00
8472.83333333,2015-03-31 00:00:00,2015-04-01 08:00:00
8051.5,2015-03-31 00:00:00,2015-04-01 09:00:00
7564.5,2015-03-31 00:00:00,2015-04-01 10:00:00
7274.83333333,2015-03-31 00:00:00,2015-04-01 11:00:00
7492.66666667,2015-03-31 00:00:00,2015-04-01 12:00:00
7709.33333333,2015-03-31 00:00:00,2015-04-01 13:00:00
7974.83333333,2015-03-31 00:00:00,2015-04-01 14:00:00
8169.33333333,2015-03-31 00:00:00,2015-04-01 15:00:00
8274.33333333,2015-03-31 00:00:00,2015-04-01 16:00:00
8182.16666667,2015-03-31 00:00:00,2015-04-01 17:00:00
8287.33333333,2015-03-31 00:00:00,2015-04-01 18:00:00
8855.5,2015-03-31 00:00:00,2015-04-01 19:00:00
8926.66666667,2015-03-31 00:00:00,2015-04-01 20:00:00
8767.0,2015-03-31 00:00:00,2015-04-01 21:00:00
8401.83333333,2015-03-31 00:00:00,2015-04-01 22:00:00
8083.66666667,2015-03-31 00:00:00,2015-04-01 23:00:00
7831.0,2015-04-01 00:00:00,2015-04-02 00:00:00
7400.33333333,2015-04-01 00:00:00,2015-04-02 01:00:00
7056.33333333,2015-04-01 00:00:00,2015-04-02 02:00:00
6673.83333333,2015-04-01 00:00:00,2015-04-02 03:00:00
6302.33333333,2015-04-01 00:00:00,2015-04-02 04:00:00
6092.66666667,2015-04-01 00:00:00,2015-04-02 05:00:00
5950.16666667,2015-04-01 00:00:00,2015-04-02 06:00:00
5403.0,2015-04-01 00:00:00,2015-04-02 07:00:00
4639.16666667,2015-04-01 00:00:00,2015-04-02 08:00:00
4347.0,2015-04-01 00:00:00,2015-04-02 09:00:00
4149.33333333,2015-04-01 00:00:00,2015-04-02 10:00:00
3937.16666667,2015-04-01 00:00:00,2015-04-02 11:00:00
3886.66666667,2015-04-01 00:00:00,2015-04-02 12:00:00
3944.0,2015-04-01 00:00:00,2015-04-02 13:00:00
4135.33333333,2015-04-01 00:00:00,2015-04-02 14:00:00
4348.0,2015-04-01 00:00:00,2015-04-02 15:00:00
4442.33333333,2015-04-01 00:00:00,2015-04-02 16:00:00
4632.83333333,2015-04-01 00:00:00,2015-04-02 17:00:00
5133.0,2015-04-01 00:00:00,2015-04-02 18:00:00
5932.0,2015-04-01 00:00:00,2015-04-02 19:00:00
6393.83333333,2015-04-01 00:00:00,2015-04-02 20:00:00
6547.66666667,2015-04-01 00:00:00,2015-04-02 21:00:00
6385.33333333,2015-04-01 00:00:00,2015-04-02 22:00:00
5977.0,2015-04-01 00:00:00,2015-04-02 23:00:00
5537.5,2015-04-02 00:00:00,2015-04-03 00:00:00
5121.5,2015-04-02 00:00:00,2015-04-03 01:00:00
4802.0,2015-04-02 00:00:00,2015-04-03 02:00:00
4607.16666667,2015-04-02 00:00:00,2015-04-03 03:00:00
4209.66666667,2015-04-02 00:00:00,2015-04-03 04:00:00
3918.66666667,2015-04-02 00:00:00,2015-04-03 05:00:00
3492.0,2015-04-02 00:00:00,2015-04-03 06:00:00
2857.5,2015-04-02 00:00:00,2015-04-03 07:00:00
2589.0,2015-04-02 00:00:00,2015-04-03 08:00:00
2651.83333333,2015-04-02 00:00:00,2015-04-03 09:00:00
2666.83333333,2015-04-02 00:00:00,2015-04-03 10:00:00
2856.66666667,2015-04-02 00:00:00,2015-04-03 11:00:00
6801.83333333,2015-04-03 00:00:00,2015-04-04 12:00:00
6925.5,2015-04-03 00:00:00,2015-04-04 13:00:00
7192.0,2015-04-03 00:00:00,2015-04-04 14:00:00
7367.0,2015-04-03 00:00:00,2015-04-04 15:00:00
7501.83333333,2015-04-03 00:00:00,2015-04-04 16:00:00
7637.66666667,2015-04-03 00:00:00,2015-04-04 17:00:00
7896.66666667,2015-04-03 00:00:00,2015-04-04 18:00:00
8348.83333333,2015-04-03 00:00:00,2015-04-04 19:00:00
8476.66666667,2015-04-03 00:00:00,2015-04-04 20:00:00
8769.5,2015-04-03 00:00:00,2015-04-04 21:00:00
8767.5,2015-04-03 00:00:00,2015-04-04 22:00:00
8908.66666667,2015-04-03 00:00:00,2015-04-04 23:00:00
8925.66666667,2015-04-04 00:00:00,2015-04-05 00:00:00
8556.83333333,2015-04-04 00:00:00,2015-04-05 01:00:00
8495.16666667,2015-04-04 00:00:00,2015-04-05 02:00:00
8266.66666667,2015-04-04 00:00:00,2015-04-05 03:00:00
7780.83333333,2015-04-04 00:00:00,2015-04-05 04:00:00
7398.66666667,2015-04-04 00:00:00,2015-04-05 05:00:00
7364.33333333,2015-04-04 00:00:00,2015-04-05 06:00:00
6881.16666667,2015-04-04 00:00:00,2015-04-05 07:00:00
6421.83333333,2015-04-04 00:00:00,2015-04-05 08:00:00
5889.0,2015-04-04 00:00:00,2015-04-05 09:00:00
5643.5,2015-04-04 00:00:00,2015-04-05 10:00:00
5469.0,2015-04-04 00:00:00,2015-04-05 11:00:00
5439.33333333,2015-04-04 00:00:00,2015-04-05 12:00:00
5404.5,2015-04-04 00:00:00,2015-04-05 13:00:00
5541.16666667,2015-04-04 00:00:00,2015-04-05 14:00:00
5632.83333333,2015-04-04 00:00:00,2015-04-05 15:00:00
5903.33333333,2015-04-04 00:00:00,2015-04-05 16:00:00
6113.16666667,2015-04-04 00:00:00,2015-04-05 17:00:00
6159.66666667,2015-04-04 00:00:00,2015-04-05 18:00:00
6788.33333333,2015-04-04 00:00:00,2015-04-05 19:00:00
7145.66666667,2015-04-04 00:00:00,2015-04-05 20:00:00
7115.0,2015-04-04 00:00:00,2015-04-05 21:00:00
7232.66666667,2015-04-04 00:00:00,2015-04-05 22:00:00
7246.66666667,2015-04-04 00:00:00,2015-04-05 23:00:00
6922.33333333,2015-04-05 00:00:00,2015-04-06 00:00:00
6364.16666667,2015-04-05 00:00:00,2015-04-06 01:00:00
6019.83333333,2015-04-05 00:00:00,2015-04-06 02:00:00
5834.83333333,2015-04-05 00:00:00,2015-04-06 03:00:00
5726.33333333,2015-04-05 00:00:00,2015-04-06 04:00:00
5543.66666667,2015-04-05 00:00:00,2015-04-06 05:00:00
5987.16666667,2015-04-05 00:00:00,2015-04-06 06:00:00
6005.16666667,2015-04-05 00:00:00,2015-04-06 07:00:00
5758.83333333,2015-04-05 00:00:00,2015-04-06 08:00:00
5495.0,2015-04-05 00:00:00,2015-04-06 09:00:00
5394.5,2015-04-05 00:00:00,2015-04-06 10:00:00
5171.33333333,2015-04-05 00:00:00,2015-04-06 11:00:00
5177.33333333,2015-04-05 00:00:00,2015-04-06 12:00:00
5292.0,2015-04-05 00:00:00,2015-04-06 13:00:00
5582.33333333,2015-04-05 00:00:00,2015-04-06 14:00:00
5980.0,2015-04-05 00:00:00,2015-04-06 15:00:00
6824.0,2015-04-05 00:00:00,2015-04-06 16:00:00
7636.16666667,2015-04-05 00:00:00,2015-04-06 17:00:00
8183.83333333,2015-04-05 00:00:00,2015-04-06 18:00:00
8501.33333333,2015-04-05 00:00:00,2015-04-06 19:00:00
8670.66666667,2015-04-05 00:00:00,2015-04-06 20:00:00
8329.66666667,2015-04-05 00:00:00,2015-04-06 21:00:00
8048.0,2015-04-05 00:00:00,2015-04-06 22:00:00
7752.33333333,2015-04-05 00:00:00,2015-04-06 23:00:00
7440.5,2015-04-06 00:00:00,2015-04-07 00:00:00
7314.66666667,2015-04-06 00:00:00,2015-04-07 01:00:00
7168.0,2015-04-06 00:00:00,2015-04-07 02:00:00
6855.33333333,2015-04-06 00:00:00,2015-04-07 03:00:00
6631.0,2015-04-06 00:00:00,2015-04-07 04:00:00
6430.66666667,2015-04-06 00:00:00,2015-04-07 05:00:00
6509.33333333,2015-04-06 00:00:00,2015-04-07 06:00:00
6704.16666667,2015-04-06 00:00:00,2015-04-07 07:00:00
7017.0,2015-04-06 00:00:00,2015-04-07 08:00:00
7228.5,2015-04-06 00:00:00,2015-04-07 09:00:00
7367.0,2015-04-06 00:00:00,2015-04-07 10:00:00
7425.0,2015-04-06 00:00:00,2015-04-07 11:00:00
7929.66666667,2015-04-06 00:00:00,2015-04-07 12:00:00
8511.66666667,2015-04-06 00:00:00,2015-04-07 13:00:00
9157.83333333,2015-04-06 00:00:00,2015-04-07 14:00:00
10103.6666667,2015-04-06 00:00:00,2015-04-07 15:00:00
11140.1666667,2015-04-06 00:00:00,2015-04-07 16:00:00
11678.5,2015-04-06 00:00:00,2015-04-07 17:00:00
11592.8333333,2015-04-06 00:00:00,2015-04-07 18:00:00
11509.3333333,2015-04-06 00:00:00,2015-04-07 19:00:00
11013.5,2015-04-06 00:00:00,2015-04-07 20:00:00
10846.3333333,2015-04-06 00:00:00,2015-04-07 21:00:00
10625.0,2015-04-06 00:00:00,2015-04-07 22:00:00
10779.0,2015-04-06 00:00:00,2015-04-07 23:00:00
10697.6666667,2015-04-07 00:00:00,2015-04-08 00:00:00
10382.5,2015-04-07 00:00:00,2015-04-08 01:00:00
10156.5,2015-04-07 00:00:00,2015-04-08 02:00:00
10004.1666667,2015-04-07 00:00:00,2015-04-08 03:00:00
9853.0,2015-04-07 00:00:00,2015-04-08 04:00:00
9801.66666667,2015-04-07 00:00:00,2015-04-08 05:00:00
9514.66666667,2015-04-07 00:00:00,2015-04-08 06:00:00
8894.0,2015-04-07 00:00:00,2015-04-08 07:00:00
8950.16666667,2015-04-07 00:00:00,2015-04-08 08:00:00
9044.66666667,2015-04-07 00:00:00,2015-04-08 09:00:00
9033.16666667,2015-04-07 00:00:00,2015-04-08 10:00:00
8928.0,2015-04-07 00:00:00,2015-04-08 11:00:00
8872.16666667,2015-04-07 00:00:00,2015-04-08 12:00:00
8964.66666667,2015-04-07 00:00:00,2015-04-08 13:00:00
9248.66666667,2015-04-07 00:00:00,2015-04-08 14:00:00
9472.16666667,2015-04-07 00:00:00,2015-04-08 15:00:00
9475.5,2015-04-07 00:00:00,2015-04-08 16:00:00
9115.66666667,2015-04-07 00:00:00,2015-04-08 17:00:00
8494.5,2015-04-07 00:00:00,2015-04-08 18:00:00
8057.66666667,2015-04-07 00:00:00,2015-04-08 19:00:00
7745.5,2015-04-07 00:00:00,2015-04-08 20:00:00
7295.83333333,2015-04-07 00:00:00,2015-04-08 21:00:00
6985.33333333,2015-04-07 00:00:00,2015-04-08 22:00:00
6589.66666667,2015-04-07 00:00:00,2015-04-08 23:00:00
5933.16666667,2015-04-08 00:00:00,2015-04-09 00:00:00
5827.5,2015-04-08 00:00:00,2015-04-09 01:00:00
5746.33333333,2015-04-08 00:00:00,2015-04-09 02:00:00
5595.5,2015-04-08 00:00:00,2015-04-09 03:00:00
5672.83333333,2015-04-08 00:00:00,2015-04-09 04:00:00
5564.66666667,2015-04-08 00:00:00,2015-04-09 05:00:00
5314.5,2015-04-08 00:00:00,2015-04-09 06:00:00
4890.83333333,2015-04-08 00:00:00,2015-04-09 07:00:00
4583.33333333,2015-04-08 00:00:00,2015-04-09 08:00:00
4439.83333333,2015-04-08 00:00:00,2015-04-09 09:00:00
4447.83333333,2015-04-08 00:00:00,2015-04-09 10:00:00
4989.0,2015-04-08 00:00:00,2015-04-09 11:00:00
5596.0,2015-04-08 00:00:00,2015-04-09 12:00:00
5928.33333333,2015-04-08 00:00:00,2015-04-09 13:00:00
5711.33333333,2015-04-08 00:00:00,2015-04-09 14:00:00
5992.83333333,2015-04-08 00:00:00,2015-04-09 15:00:00
6028.83333333,2015-04-08 00:00:00,2015-04-09 16:00:00
5674.16666667,2015-04-08 00:00:00,2015-04-09 17:00:00
4952.66666667,2015-04-08 00:00:00,2015-04-09 18:00:00
4996.83333333,2015-04-08 00:00:00,2015-04-09 19:00:00
5001.5,2015-04-08 00:00:00,2015-04-09 20:00:00
4946.33333333,2015-04-08 00:00:00,2015-04-09 21:00:00
5145.5,2015-04-08 00:00:00,2015-04-09 22:00:00
5100.33333333,2015-04-08 00:00:00,2015-04-09 23:00:00
5255.0,2015-04-09 00:00:00,2015-04-10 00:00:00
5184.66666667,2015-04-09 00:00:00,2015-04-10 01:00:00
5130.83333333,2015-04-09 00:00:00,2015-04-10 02:00:00
5021.16666667,2015-04-09 00:00:00,2015-04-10 03:00:00
4994.66666667,2015-04-09 00:00:00,2015-04-10 04:00:00
4948.16666667,2015-04-09 00:00:00,2015-04-10 05:00:00
4632.5,2015-04-09 00:00:00,2015-04-10 06:00:00
4146.83333333,2015-04-09 00:00:00,2015-04-10 07:00:00
3950.83333333,2015-04-09 00:00:00,2015-04-10 08:00:00
4002.83333333,2015-04-09 00:00:00,2015-04-10 09:00:00
4065.5,2015-04-09 00:00:00,2015-04-10 10:00:00
3989.66666667,2015-04-09 00:00:00,2015-04-10 11:00:00
3791.83333333,2015-04-09 00:00:00,2015-04-10 12:00:00
3844.66666667,2015-04-09 00:00:00,2015-04-10 13:00:00
4059.5,2015-04-09 00:00:00,2015-04-10 14:00:00
4076.16666667,2015-04-09 00:00:00,2015-04-10 15:00:00
3885.5,2015-04-09 00:00:00,2015-04-10 16:00:00
3461.0,2015-04-09 00:00:00,2015-04-10 17:00:00
2799.16666667,2015-04-09 00:00:00,2015-04-10 18:00:00
2454.0,2015-04-09 00:00:00,2015-04-10 19:00:00
2014.83333333,2015-04-09 00:00:00,2015-04-10 20:00:00
1618.83333333,2015-04-09 00:00:00,2015-04-10 21:00:00
1341.0,2015-04-09 00:00:00,2015-04-10 22:00:00
1087.33333333,2015-04-09 00:00:00,2015-04-10 23:00:00
1078.83333333,2015-04-10 00:00:00,2015-04-11 00:00:00
1042.66666667,2015-04-10 00:00:00,2015-04-11 01:00:00
1194.16666667,2015-04-10 00:00:00,2015-04-11 02:00:00
1221.0,2015-04-10 00:00:00,2015-04-11 03:00:00
1282.83333333,2015-04-10 00:00:00,2015-04-11 04:00:00
1110.5,2015-04-10 00:00:00,2015-04-11 05:00:00
1057.5,2015-04-10 00:00:00,2015-04-11 06:00:00
1098.16666667,2015-04-10 00:00:00,2015-04-11 07:00:00
875.833333333,2015-04-10 00:00:00,2015-04-11 08:00:00
829.0,2015-04-10 00:00:00,2015-04-11 09:00:00
834.0,2015-04-10 00:00:00,2015-04-11 10:00:00
938.0,2015-04-10 00:00:00,2015-04-11 11:00:00
1325.33333333,2015-04-10 00:00:00,2015-04-11 12:00:00
1699.0,2015-04-10 00:00:00,2015-04-11 13:00:00
2112.0,2015-04-10 00:00:00,2015-04-11 14:00:00
2609.83333333,2015-04-10 00:00:00,2015-04-11 15:00:00
3061.5,2015-04-10 00:00:00,2015-04-11 16:00:00
3049.5,2015-04-10 00:00:00,2015-04-11 17:00:00
2830.16666667,2015-04-10 00:00:00,2015-04-11 18:00:00
3067.33333333,2015-04-10 00:00:00,2015-04-11 19:00:00
3280.66666667,2015-04-10 00:00:00,2015-04-11 20:00:00
3427.33333333,2015-04-10 00:00:00,2015-04-11 21:00:00
3278.33333333,2015-04-10 00:00:00,2015-04-11 22:00:00
3355.66666667,2015-04-10 00:00:00,2015-04-11 23:00:00
3422.16666667,2015-04-11 00:00:00,2015-04-12 00:00:00
3458.33333333,2015-04-11 00:00:00,2015-04-12 01:00:00
3698.5,2015-04-11 00:00:00,2015-04-12 02:00:00
3828.66666667,2015-04-11 00:00:00,2015-04-12 03:00:00
4115.83333333,2015-04-11 00:00:00,2015-04-12 04:00:00
4427.0,2015-04-11 00:00:00,2015-04-12 05:00:00
4840.16666667,2015-04-11 00:00:00,2015-04-12 06:00:00
4314.16666667,2015-04-11 00:00:00,2015-04-12 07:00:00
4067.33333333,2015-04-11 00:00:00,2015-04-12 08:00:00
4839.5,2015-04-11 00:00:00,2015-04-12 09:00:00
5990.5,2015-04-11 00:00:00,2015-04-12 10:00:00
6677.5,2015-04-11 00:00:00,2015-04-12 11:00:00
7486.0,2015-04-11 00:00:00,2015-04-12 12:00:00
8146.5,2015-04-11 00:00:00,2015-04-12 13:00:00
8174.83333333,2015-04-11 00:00:00,2015-04-12 14:00:00
8279.16666667,2015-04-11 00:00:00,2015-04-12 15:00:00
8574.0,2015-04-11 00:00:00,2015-04-12 16:00:00
8496.0,2015-04-11 00:00:00,2015-04-12 17:00:00
7939.33333333,2015-04-11 00:00:00,2015-04-12 18:00:00
8346.16666667,2015-04-11 00:00:00,2015-04-12 19:00:00
8576.0,2015-04-11 00:00:00,2015-04-12 20:00:00
8552.16666667,2015-04-11 00:00:00,2015-04-12 21:00:00
8499.33333333,2015-04-11 00:00:00,2015-04-12 22:00:00
7841.83333333,2015-04-11 00:00:00,2015-04-12 23:00:00
7725.66666667,2015-04-12 00:00:00,2015-04-13 00:00:00
7532.16666667,2015-04-12 00:00:00,2015-04-13 01:00:00
7247.5,2015-04-12 00:00:00,2015-04-13 02:00:00
7133.66666667,2015-04-12 00:00:00,2015-04-13 03:00:00
7339.66666667,2015-04-12 00:00:00,2015-04-13 04:00:00
7569.16666667,2015-04-12 00:00:00,2015-04-13 05:00:00
7390.83333333,2015-04-12 00:00:00,2015-04-13 06:00:00
7074.5,2015-04-12 00:00:00,2015-04-13 07:00:00
6947.66666667,2015-04-12 00:00:00,2015-04-13 08:00:00
7426.33333333,2015-04-12 00:00:00,2015-04-13 09:00:00
7747.5,2015-04-12 00:00:00,2015-04-13 10:00:00
8334.0,2015-04-12 00:00:00,2015-04-13 11:00:00
5157.33333333,2015-04-15 00:00:00,2015-04-16 12:00:00
5801.16666667,2015-04-15 00:00:00,2015-04-16 13:00:00
6474.66666667,2015-04-15 00:00:00,2015-04-16 14:00:00
7106.0,2015-04-15 00:00:00,2015-04-16 15:00:00
6871.5,2015-04-15 00:00:00,2015-04-16 16:00:00
6328.83333333,2015-04-15 00:00:00,2015-04-16 17:00:00
5695.0,2015-04-15 00:00:00,2015-04-16 18:00:00
5213.0,2015-04-15 00:00:00,2015-04-16 19:00:00
4948.66666667,2015-04-15 00:00:00,2015-04-16 20:00:00
4607.5,2015-04-15 00:00:00,2015-04-16 21:00:00
4285.5,2015-04-15 00:00:00,2015-04-16 22:00:00
3954.83333333,2015-04-15 00:00:00,2015-04-16 23:00:00
3786.5,2015-04-16 00:00:00,2015-04-17 00:00:00
3359.16666667,2015-04-16 00:00:00,2015-04-17 01:00:00
2965.66666667,2015-04-16 00:00:00,2015-04-17 02:00:00
2892.66666667,2015-04-16 00:00:00,2015-04-17 03:00:00
3043.5,2015-04-16 00:00:00,2015-04-17 04:00:00
2925.33333333,2015-04-16 00:00:00,2015-04-17 05:00:00
2621.16666667,2015-04-16 00:00:00,2015-04-17 06:00:00
2046.33333333,2015-04-16 00:00:00,2015-04-17 07:00:00
1903.83333333,2015-04-16 00:00:00,2015-04-17 08:00:00
1802.5,2015-04-16 00:00:00,2015-04-17 09:00:00
1588.66666667,2015-04-16 00:00:00,2015-04-17 10:00:00
1648.33333333,2015-04-16 00:00:00,2015-04-17 11:00:00
1841.33333333,2015-04-16 00:00:00,2015-04-17 12:00:00
1749.66666667,2015-04-16 00:00:00,2015-04-17 13:00:00
1649.33333333,2015-04-16 00:00:00,2015-04-17 14:00:00
1592.33333333,2015-04-16 00:00:00,2015-04-17 15:00:00
1664.0,2015-04-16 00:00:00,2015-04-17 16:00:00
1921.33333333,2015-04-16 00:00:00,2015-04-17 17:00:00
2105.0,2015-04-16 00:00:00,2015-04-17 18:00:00
2144.0,2015-04-16 00:00:00,2015-04-17 19:00:00
2020.0,2015-04-16 00:00:00,2015-04-17 20:00:00
1920.33333333,2015-04-16 00:00:00,2015-04-17 21:00:00
2017.66666667,2015-04-16 00:00:00,2015-04-17 22:00:00
2171.5,2015-04-16 00:00:00,2015-04-17 23:00:00
2302.66666667,2015-04-17 00:00:00,2015-04-18 00:00:00
2378.16666667,2015-04-17 00:00:00,2015-04-18 01:00:00
2397.33333333,2015-04-17 00:00:00,2015-04-18 02:00:00
2360.33333333,2015-04-17 00:00:00,2015-04-18 03:00:00
2374.66666667,2015-04-17 00:00:00,2015-04-18 04:00:00
2295.83333333,2015-04-17 00:00:00,2015-04-18 05:00:00
2282.0,2015-04-17 00:00:00,2015-04-18 06:00:00
1923.16666667,2015-04-17 00:00:00,2015-04-18 07:00:00
1956.33333333,2015-04-17 00:00:00,2015-04-18 08:00:00
2511.16666667,2015-04-17 00:00:00,2015-04-18 09:00:00
3789.5,2015-04-17 00:00:00,2015-04-18 10:00:00
4890.83333333,2015-04-17 00:00:00,2015-04-18 11:00:00
5424.66666667,2015-04-17 00:00:00,2015-04-18 12:00:00
5860.83333333,2015-04-17 00:00:00,2015-04-18 13:00:00
5950.0,2015-04-17 00:00:00,2015-04-18 14:00:00
5872.66666667,2015-04-17 00:00:00,2015-04-18 15:00:00
6307.83333333,2015-04-17 00:00:00,2015-04-18 16:00:00
7078.5,2015-04-17 00:00:00,2015-04-18 17:00:00
6632.5,2015-04-17 00:00:00,2015-04-18 18:00:00
5585.83333333,2015-04-17 00:00:00,2015-04-18 19:00:00
4947.83333333,2015-04-17 00:00:00,2015-04-18 20:00:00
