,Demand,Predict
2378,22242.8333333,21822.6110991
2379,21924.8333333,21752.7899957
2380,21656.5,22905.6016588
2381,22166.3333333,25060.038232
2382,22720.8333333,27621.7971934
2383,23118.6666667,27479.0981765
2384,25395.8333333,29065.2371748
2385,27653.6666667,29889.2892211
2386,28691.5,29400.6361323
2387,28618.1666667,31110.906941
2388,28910.0,33627.8193098
2389,28932.0,32986.773782
2390,27649.6666667,32991.4275288
2391,26836.3333333,32719.8638667
2392,26538.8333333,30476.8740443
2393,27390.5,29843.7253023
2394,29944.5,29279.5394013
2395,31946.3333333,28661.2522766
2396,32524.0,28874.3974268
2397,31682.8333333,28309.3119269
2398,29359.8333333,28835.9627275
2399,26575.1666667,30289.4212995
2400,24461.6666667,22457.4116909
2401,23038.0,23414.6350729
2402,22595.5,25104.1497536
2403,22523.1666667,25846.2243698
2404,23161.6666667,26965.1431117
2405,25736.5,27692.1826615
2406,29948.6666667,27962.3853114
2407,32483.1666667,31176.183539
2408,34174.5,30880.6216402
2409,34674.0,33123.9407913
2410,34751.3333333,32899.5470831
2411,34436.6666667,33000.8604107
2412,34407.5,33367.7075151
2413,33242.1666667,32409.9263632
2414,32455.8333333,32293.1213392
2415,32106.6666667,32742.446355
2416,31743.3333333,32346.5129222
2417,31897.1666667,31618.6826302
2418,34606.5,32105.0699818
2419,35824.8333333,33345.4255704
2420,35486.5,33199.1570788
2421,33340.3333333,33205.0561707
2422,30276.3333333,33219.5885048
2423,27630.3333333,32573.2463716
2424,25506.6666667,24562.7911735
2425,24312.6666667,25065.7719227
2426,23770.8333333,25210.7365029
2427,23662.8333333,25842.8755749
2428,24076.8333333,25433.2978387
2429,26671.5,26647.5140869
2430,30454.0,27089.631959
2431,33682.1666667,30473.5533382
2432,35084.1666667,33146.6519601
2433,35617.5,35843.3599098
2434,35316.6666667,34686.9775946
2435,34786.5,33865.3225556
2436,34694.3333333,33370.7046876
2437,33357.6666667,33090.3311521
2438,32464.5,32581.9700146
2439,32000.5,32348.4979157
2440,31840.0,31260.0527527
2441,31845.5,31284.8072231
2442,34620.5,31316.6502257
2443,36471.5,31718.405238
2444,36109.8333333,31717.5222269
2445,33348.6666667,32382.380794
2446,30100.5,32087.9844508
2447,27602.6666667,31594.4610982
2448,25568.6666667,24475.8009093
2449,24374.3333333,24569.5068566
2450,23821.3333333,24676.9156419
2451,23706.1666667,24757.1965699
2452,24163.8333333,25391.627198
2453,26731.1666667,25576.0182071
2454,31106.5,26093.8412441
2455,34005.0,28724.6962329
2456,35143.1666667,31267.0117972
2457,35551.1666667,33673.2625383
2458,35031.3333333,33481.7841667
2459,34596.8333333,34769.6223066
2460,34101.6666667,34572.7762652
2461,32892.3333333,34710.3972308
2462,32342.8333333,33933.3465116
2463,31796.8333333,34418.3498263
2464,31765.6666667,33287.7054695
2465,31960.6666667,31627.3535209
2466,34544.0,31802.5626209
2467,36083.5,32284.9883661
2468,35300.0,32366.3788529
2469,32991.6666667,32926.5582474
2470,29941.5,33420.6971337
2471,27585.5,33593.8076686
2472,25604.6666667,26861.36469
2473,24429.3333333,27151.4710813
2474,23907.8333333,26452.2929012
2475,23761.6666667,25370.3801149
2476,24248.8333333,26303.3999754
2477,26730.6666667,26415.199206
2478,30615.5,27378.1641178
2479,33086.8333333,29260.2213272
2480,34316.0,32015.8391408
2481,34734.6666667,34425.3423144
2482,34602.5,34141.448209
2483,34274.3333333,33627.2987323
2484,33861.8333333,33347.8371965
2485,32703.0,32675.7881713
2486,31966.1666667,31727.9985521
2487,31587.1666667,31918.757012
2488,31528.0,30986.2945694
2489,31576.8333333,31247.4283917
2490,34248.5,30942.3808319
2491,35726.0,30543.8608409
2492,35125.3333333,30967.0550751
2493,32785.0,31892.5518292
2494,29781.6666667,31715.9458918
2495,27556.3333333,32190.5839805
2496,25713.3333333,25386.7615953
2497,24592.1666667,25910.3967484
2498,24077.0,26550.8343478
2499,23962.3333333,27030.7230152
2500,24434.1666667,27548.0357077
2501,26956.5,27499.9944132
2502,30780.0,27916.4489403
2503,33347.3333333,30026.6679501
2504,34506.0,31698.2924833
2505,34872.3333333,34567.0529852
2506,34790.6666667,33919.6492014
2507,34525.3333333,33704.4915636
2508,34234.1666667,32760.7909233
2509,33036.0,31592.517311
2510,32195.0,30064.6006637
2511,31784.1666667,28484.4623097
2512,31818.0,29413.9997429
2513,31886.6666667,29611.3463497
2514,34294.1666667,29932.0400894
2515,35314.0,31713.9905567
2516,34587.3333333,32045.570503
2517,32414.3333333,32127.1909834
2518,29975.6666667,32836.7365132
2519,27875.1666667,32190.4921002
2520,24950.6666667,21796.6399168
2521,23188.5,22906.7377782
2522,22242.8333333,22639.3969263
2523,21924.8333333,22615.3203178
2524,21656.5,24233.5163507
2525,22166.3333333,25162.5042047
2526,22720.8333333,25501.776895
2527,23118.6666667,26912.3806414
2528,25395.8333333,28064.5294936
2529,27653.6666667,29039.4548215
2530,28691.5,30648.2774391
2531,28618.1666667,31450.2853092
2532,28910.0,32194.8999499
2533,28932.0,32945.0891815
2534,27649.6666667,32771.981491
2535,26836.3333333,33642.3887714
2536,26538.8333333,33035.2663006
2537,27390.5,32077.4622118
2538,29944.5,32408.4321102
2539,31946.3333333,31165.9658616
2540,32524.0,30063.6462839
2541,31682.8333333,30008.5782703
2542,29359.8333333,30367.2069567
2543,26575.1666667,30524.9469911
2544,24461.6666667,23153.6567128
2545,23038.0,23847.7049093
2546,22595.5,25467.8295814
2547,22523.1666667,26417.5314355
2548,23161.6666667,25872.815206
2549,25736.5,26275.1319556
2550,29948.6666667,25909.9034749
2551,32483.1666667,28035.0280652
2552,34174.5,29933.4524082
2553,34674.0,32662.0013963
2554,34751.3333333,33848.4475106
2555,34436.6666667,35159.5977133
2556,34407.5,35818.3989532
2557,33242.1666667,35092.173648
2558,32455.8333333,34405.1598711
2559,32106.6666667,33336.9457548
2560,31743.3333333,33494.9808467
2561,31897.1666667,32968.5238537
2562,34606.5,32929.5721725
2563,35824.8333333,32267.023712
2564,35486.5,32522.8304955
2565,33340.3333333,32749.8047053
2566,30276.3333333,33092.6004224
2567,27630.3333333,32606.2830324
2568,25506.6666667,24653.5587262
2569,24312.6666667,24936.2675353
2570,23770.8333333,24101.0431194
2571,23662.8333333,24383.1809823
2572,24076.8333333,24747.501486
2573,26671.5,24799.8442824
2574,30454.0,24541.6755849
2575,33682.1666667,27473.1530747
2576,35084.1666667,31155.7267909
2577,35617.5,34789.3952881
2578,35316.6666667,35439.5502055
2579,34786.5,36050.1470346
2580,34694.3333333,36942.5600503
2581,33357.6666667,35531.1833159
2582,32464.5,34410.4392309
2583,32000.5,33487.3124407
2584,31840.0,32405.6905969
2585,31845.5,31906.7520953
2586,34620.5,32219.7356969
2587,36471.5,32016.09456
2588,36109.8333333,32101.2543343
2589,33348.6666667,31548.7532124
2590,30100.5,32140.8177738
2591,27602.6666667,32240.3883601
2592,25568.6666667,25302.5175423
2593,24374.3333333,25680.1841128
2594,23821.3333333,25532.1630711
2595,23706.1666667,26212.0909031
2596,24163.8333333,25970.2663761
2597,26731.1666667,25554.7481175
2598,31106.5,25716.086472
2599,34005.0,28833.4646381
2600,35143.1666667,31407.0525763
2601,35551.1666667,34374.4166566
2602,35031.3333333,34870.4167398
2603,34596.8333333,34421.4494959
2604,34101.6666667,34803.1459934
2605,32892.3333333,33553.4852687
2606,32342.8333333,33037.2257011
2607,31796.8333333,32276.2890703
2608,31765.6666667,32251.3069502
2609,31960.6666667,32639.5851421
2610,34544.0,32475.7087816
2611,36083.5,31781.7013817
2612,35300.0,32270.3306877
2613,32991.6666667,31985.5135986
2614,29941.5,31822.6711325
2615,27585.5,31976.7915855
2616,25604.6666667,25767.1906418
2617,24429.3333333,26083.4035395
2618,23907.8333333,27085.5406952
2619,23761.6666667,27432.2674845
2620,24248.8333333,26636.266215
2621,26730.6666667,26910.58112
2622,30615.5,26005.7237173
2623,33086.8333333,29022.8983117
2624,34316.0,31953.402284
2625,34734.6666667,34005.3458638
2626,34602.5,34288.4515157
2627,34274.3333333,34569.3686222
2628,33861.8333333,34393.3280661
2629,32703.0,34311.0146329
2630,31966.1666667,33818.362142
2631,31587.1666667,33446.6165642
2632,31528.0,32023.8678486
2633,31576.8333333,31470.4120049
2634,34248.5,31047.1957508
2635,35726.0,31707.2689242
2636,35125.3333333,32622.3764686
2637,32785.0,33892.8387355
2638,29781.6666667,33682.1941506
2639,27556.3333333,33552.4011158
2640,25713.3333333,26799.8462612
2641,24592.1666667,26501.8263471
2642,24077.0,26544.9641132
2643,23962.3333333,26137.256385
2644,24434.1666667,26347.1870073
2645,26956.5,27506.0780284
2646,30780.0,27522.9774883
2647,33347.3333333,29463.8103127
2648,34506.0,30891.8008996
2649,34872.3333333,33342.3827636
2650,34790.6666667,33133.5139795
2651,34525.3333333,33009.5641265
2652,34234.1666667,32427.5547011
2653,33036.0,32626.5921013
2654,32195.0,33040.3528772
2655,31784.1666667,31956.4093781
2656,31818.0,31446.131257
2657,31886.6666667,30872.7541129
2658,34294.1666667,29512.6071506
2659,35314.0,31337.4310393
2660,34587.3333333,30754.8151214
2661,32414.3333333,30316.169492
2662,29975.6666667,30970.412378
2663,27875.1666667,31370.186474
2664,26013.8333333,23578.7194121
2665,24439.1666667,23982.7356346
2666,23478.0,24062.470351
2667,23113.8333333,23501.3195592
2668,22979.0,23989.3986662
2669,23639.0,25565.3485608
2670,24613.5,25848.435619
2671,25811.6666667,27258.1386946
2672,28678.0,29920.9978107
2673,30827.1666667,32480.185153
2674,30986.3333333,32141.5191868
2675,30655.1666667,32578.2859917
2676,30593.5,32942.5277602
2677,29860.5,31614.4744156
2678,28448.6666667,30484.971954
2679,27658.6666667,29729.4180026
2680,27313.6666667,30196.331453
2681,27588.1666667,31053.0483655
2682,30209.5,31564.6932691
2683,31937.5,33585.5538247
2684,31809.0,34479.7646186
2685,30520.3333333,36308.2937408
2686,28478.3333333,33584.9584476
2687,26510.6666667,32360.7191838
2688,24461.6666667,23911.9429879
2689,23038.0,24224.102843
2690,22595.5,25696.5065568
2691,22523.1666667,26230.2087085
2692,23161.6666667,26954.6033569
2693,25736.5,26157.1941428
2694,29948.6666667,26874.6369232
2695,32483.1666667,28342.9462395
2696,34174.5,30563.6622868
2697,34674.0,31660.4178819
2698,34751.3333333,32941.5260427
2699,34436.6666667,33848.8427793
2700,34407.5,34520.7444317
2701,33242.1666667,33223.3903313
2702,32455.8333333,31588.1638275
2703,32106.6666667,31144.6764687
2704,31743.3333333,31213.0309703
2705,31897.1666667,31534.5498966
2706,34606.5,32211.3192162
2707,35824.8333333,33047.2315071
2708,35486.5,33574.5387313
2709,33340.3333333,33773.9982197
2710,30276.3333333,33449.6038644
2711,27630.3333333,33323.9111704
2712,25506.6666667,25868.4455691
2713,24312.6666667,25533.2147804
2714,23770.8333333,25346.9583077
2715,23662.8333333,24879.1730251
2716,24076.8333333,25057.2313846
2717,26671.5,25267.8669013
2718,30454.0,23874.8534262
2719,33682.1666667,27630.9550682
2720,35084.1666667,30790.244117
2721,35617.5,34655.3368888
2722,35316.6666667,34393.9094998
2723,34786.5,35043.5760694
2724,34694.3333333,34528.5189015
2725,33357.6666667,34245.3280764
2726,32464.5,33605.0104163
2727,32000.5,33031.8527061
2728,31840.0,31272.5939522
2729,31845.5,31578.9148697
2730,34620.5,30612.804651
2731,36471.5,30794.6908888
2732,36109.8333333,32186.358968
2733,33348.6666667,32530.8241789
2734,30100.5,32422.9068035
2735,27602.6666667,31525.387045
2736,25568.6666667,24171.0595359
2737,24374.3333333,24331.7459633
2738,23821.3333333,24485.3555727
2739,23706.1666667,25057.0683362
2740,24163.8333333,25585.3367095
2741,26731.1666667,25725.2503356
2742,31106.5,25979.8083151
2743,34005.0,29080.5915368
2744,35143.1666667,31582.3069593
2745,35551.1666667,34721.4610297
2746,35031.3333333,34875.0769923
2747,34596.8333333,34808.1890317
2748,34101.6666667,35268.7546068
2749,32892.3333333,35478.2542894
2750,32342.8333333,35749.6622006
2751,31796.8333333,35718.843148
2752,31765.6666667,34167.2537682
2753,31960.6666667,33427.947101
2754,34544.0,31769.8739844
2755,36083.5,33055.0329209
2756,35300.0,34192.3795965
2757,32991.6666667,34274.0005577
2758,29941.5,34910.9951544
2759,27585.5,34849.2961797
2760,25604.6666667,26522.6284323
2761,24429.3333333,26024.4744615
2762,23907.8333333,25763.4107063
2763,23761.6666667,25710.0598866
2764,24248.8333333,25905.7503874
2765,26730.6666667,27180.5241193
2766,30615.5,26819.3375017
2767,33086.8333333,30135.2796183
2768,34316.0,31750.5958573
2769,34734.6666667,34407.5481179
2770,34602.5,34389.4380104
2771,34274.3333333,34644.0027841
2772,33861.8333333,34345.7900694
2773,32703.0,33708.6004508
2774,31966.1666667,32231.8917623
2775,31587.1666667,32134.579146
2776,31528.0,30817.3082249
2777,31576.8333333,30683.0189602
2778,34248.5,30147.6523912
2779,35726.0,31226.5352306
2780,35125.3333333,32408.6333764
2781,32785.0,32537.1668228
2782,29781.6666667,33003.6341806
2783,27556.3333333,33138.9282811
2784,25713.3333333,26674.6968051
2785,24592.1666667,26434.2537148
2786,24077.0,26759.240206
2787,23962.3333333,26196.2833069
2788,24434.1666667,26313.7004123
2789,26956.5,26417.2179195
2790,30780.0,26603.6218292
2791,33347.3333333,28748.7153484
2792,34506.0,31015.2391801
2793,34872.3333333,33784.2600164
2794,34790.6666667,33098.463286
2795,34525.3333333,31971.5403138
2796,34234.1666667,30807.4046064
2797,33036.0,31721.1961234
2798,32195.0,32312.6625271
2799,31784.1666667,34323.5767207
2800,31818.0,32475.6633011
2801,31886.6666667,32560.4554035
2802,34294.1666667,31718.3462737
2803,35314.0,31762.277865
2804,34587.3333333,32850.1018495
2805,32414.3333333,33329.7087979
2806,29975.6666667,33008.9146966
2807,27875.1666667,31547.2979281
2808,26013.8333333,23833.2313817
2809,24439.1666667,24574.9410409
2810,23478.0,24933.2949268
2811,23113.8333333,26420.4293568
2812,22979.0,26278.2414195
2813,23639.0,27065.3284537
2814,24613.5,27881.5714171
2815,25811.6666667,28638.9295603
2816,28678.0,28311.442288
2817,30827.1666667,27940.7641915
2818,30986.3333333,29342.5783877
2819,30655.1666667,30026.5487488
2820,30593.5,29904.2455146
2821,29860.5,29487.6454772
2822,28448.6666667,28551.5291526
2823,27658.6666667,28468.7816011
2824,27313.6666667,28084.3507821
2825,27588.1666667,29097.8332198
2826,30209.5,29601.3257224
2827,31937.5,29294.6250489
2828,31809.0,30631.925268
2829,30520.3333333,29359.7842028
2830,28478.3333333,30194.7670912
2831,26510.6666667,32164.4630685
2832,24408.0,25102.4781684
2833,22866.5,26219.572202
2834,21840.5,27318.5002337
2835,21470.1666667,28550.0532831
2836,21533.1666667,26754.8430077
2837,21990.6666667,25293.6687635
2838,22178.8333333,23935.8023585
2839,22795.6666667,27555.9736879
2840,25100.6666667,30835.1970719
2841,27009.0,34748.8828178
2842,27764.0,33260.6190016
2843,27515.1666667,32207.8114137
2844,27819.8333333,31157.1173699
2845,27783.8333333,31109.9774882
2846,26545.3333333,30658.5781315
2847,25739.3333333,31327.2213152
2848,25343.6666667,31351.7280947
2849,25913.0,31625.5199185
2850,28970.3333333,33663.0804119
2851,31205.3333333,31980.5579927
2852,31651.3333333,32797.2414343
2853,30998.1666667,31281.6676057
2854,28759.1666667,33039.7227746
2855,26088.8333333,34175.1834925
2856,25506.6666667,26181.4893415
2857,24312.6666667,25208.2691417
2858,23770.8333333,25624.805813
2859,23662.8333333,24785.4751268
2860,24076.8333333,24864.8321245
2861,26671.5,26540.807455
2862,30454.0,24721.0373044
2863,33682.1666667,28250.6505103
2864,35084.1666667,30791.5088228
2865,35617.5,33379.0610775
2866,35316.6666667,34767.1439914
2867,34786.5,34828.8183527
2868,34694.3333333,34808.0289454
2869,33357.6666667,34337.6953525
2870,32464.5,34246.2176186
2871,32000.5,32978.5079315
2872,31840.0,31893.4246415
2873,31845.5,31353.3062098
2874,34620.5,30752.2443548
2875,36471.5,31367.2964255
2876,36109.8333333,32755.4404473
2877,33348.6666667,32644.5380855
2878,30100.5,32753.5431161
2879,27602.6666667,32186.0722479
2880,25568.6666667,24402.0290576
2881,24374.3333333,24916.4540487
2882,23821.3333333,24836.5841111
2883,23706.1666667,24872.2212887
2884,24163.8333333,25443.5978558
2885,26731.1666667,26411.981004
2886,31106.5,26359.3330481
2887,34005.0,29108.9135865
2888,35143.1666667,32028.065069
2889,35551.1666667,34577.8209263
2890,35031.3333333,34525.8085164
2891,34596.8333333,35188.1911897
2892,34101.6666667,36160.7108019
2893,32892.3333333,35202.6441026
2894,32342.8333333,34986.2933408
2895,31796.8333333,35399.6445593
2896,31765.6666667,34043.9758262
2897,31960.6666667,32751.4086887
2898,34544.0,31180.4197453
2899,36083.5,31102.7141976
2900,35300.0,31089.7896843
2901,32991.6666667,30590.0839621
2902,29941.5,31603.834487
2903,27585.5,32040.1625777
2904,25604.6666667,24789.45547
2905,24429.3333333,24781.143091
2906,23907.8333333,24628.7069351
2907,23761.6666667,24504.712002
2908,24248.8333333,25530.0215321
2909,26730.6666667,27160.2540264
2910,30615.5,28059.7497513
2911,33086.8333333,29672.8789774
2912,34316.0,30931.1275309
2913,34734.6666667,31959.7428783
2914,34602.5,32008.4610255
2915,34274.3333333,33592.0110873
2916,33861.8333333,32987.4923929
2917,32703.0,32235.2082776
2918,31966.1666667,30587.2512006
2919,31587.1666667,30071.5556519
2920,31528.0,29531.9447461
2921,31576.8333333,28951.8773269
2922,34248.5,29893.3231428
2923,35726.0,30483.271343
2924,35125.3333333,31632.3877896
2925,32785.0,32436.8179748
2926,29781.6666667,32523.2971143
2927,27556.3333333,32802.3451488
2928,25713.3333333,25761.9592129
2929,24592.1666667,25699.6798163
2930,24077.0,25414.2465658
2931,23962.3333333,24752.585957
2932,24434.1666667,25442.9985722
2933,26956.5,25975.2053857
2934,30780.0,27466.8216177
2935,33347.3333333,27471.7715427
2936,34506.0,28018.1590787
2937,34872.3333333,27451.0537063
2938,34790.6666667,28638.5986579
2939,34525.3333333,29841.4202062
2940,34234.1666667,30576.6110385
2941,33036.0,30829.0863229
2942,32195.0,32896.4995705
2943,31784.1666667,33485.1144699
2944,31818.0,33227.2000497
2945,31886.6666667,32836.5052285
2946,34294.1666667,31459.3174494
2947,35314.0,31895.8857944
2948,34587.3333333,31261.9728343
2949,32414.3333333,31095.2360558
2950,29975.6666667,31464.131293
2951,27875.1666667,31254.9465143
2952,26013.8333333,24105.0267106
2953,24439.1666667,23403.8389655
2954,23478.0,22963.5639296
2955,23113.8333333,22327.7980961
2956,22979.0,23374.8092788
2957,23639.0,24103.5513403
2958,24613.5,24998.2069359
2959,25811.6666667,26084.7615722
2960,28678.0,27001.0076082
2961,30827.1666667,28419.1939157
2962,30986.3333333,28294.053827
2963,30655.1666667,28752.3892346
2964,30593.5,28896.1939917
2965,29860.5,28720.9170365
2966,28448.6666667,29683.7170618
2967,27658.6666667,29603.9206971
2968,27313.6666667,29856.0628775
2969,27588.1666667,30184.0993476
2970,30209.5,31143.4316898
2971,31937.5,30918.5048138
2972,31809.0,31231.3186781
2973,30520.3333333,31385.8330628
2974,28478.3333333,30679.6899979
