PTWind,available_date,prediction_date
1021.325,2015-07-25 00:00:00,2015-07-26 07:00:00
882.475,2015-07-25 00:00:00,2015-07-26 08:00:00
895.35,2015-07-25 00:00:00,2015-07-26 09:00:00
957.4,2015-07-25 00:00:00,2015-07-26 10:00:00
1043.3,2015-07-25 00:00:00,2015-07-26 11:00:00
1247.225,2015-07-25 00:00:00,2015-07-26 12:00:00
1575.075,2015-07-25 00:00:00,2015-07-26 13:00:00
1839.55,2015-07-25 00:00:00,2015-07-26 14:00:00
2105.225,2015-07-25 00:00:00,2015-07-26 15:00:00
2144.25,2015-07-25 00:00:00,2015-07-26 16:00:00
1981.7,2015-07-25 00:00:00,2015-07-26 17:00:00
1757.325,2015-07-25 00:00:00,2015-07-26 18:00:00
1632.725,2015-07-25 00:00:00,2015-07-26 19:00:00
1780.45,2015-07-25 00:00:00,2015-07-26 20:00:00
1983.075,2015-07-25 00:00:00,2015-07-26 21:00:00
2032.9,2015-07-25 00:00:00,2015-07-26 22:00:00
1915.375,2015-07-25 00:00:00,2015-07-26 23:00:00
1829.4,2015-07-26 00:00:00,2015-07-27 00:00:00
1916.375,2015-07-26 00:00:00,2015-07-27 01:00:00
1968.475,2015-07-26 00:00:00,2015-07-27 02:00:00
2041.175,2015-07-26 00:00:00,2015-07-27 03:00:00
2139.5,2015-07-26 00:00:00,2015-07-27 04:00:00
2141.775,2015-07-26 00:00:00,2015-07-27 05:00:00
1966.675,2015-07-26 00:00:00,2015-07-27 06:00:00
1756.3,2015-07-26 00:00:00,2015-07-27 07:00:00
1518.725,2015-07-26 00:00:00,2015-07-27 08:00:00
1211.0,2015-07-26 00:00:00,2015-07-27 09:00:00
976.65,2015-07-26 00:00:00,2015-07-27 10:00:00
926.875,2015-07-26 00:00:00,2015-07-27 11:00:00
1072.125,2015-07-26 00:00:00,2015-07-27 12:00:00
1208.9,2015-07-26 00:00:00,2015-07-27 13:00:00
1513.0,2015-07-26 00:00:00,2015-07-27 14:00:00
1766.8,2015-07-26 00:00:00,2015-07-27 15:00:00
2040.375,2015-07-26 00:00:00,2015-07-27 16:00:00
2194.85,2015-07-26 00:00:00,2015-07-27 17:00:00
2151.85,2015-07-26 00:00:00,2015-07-27 18:00:00
2048.175,2015-07-26 00:00:00,2015-07-27 19:00:00
2015.05,2015-07-26 00:00:00,2015-07-27 20:00:00
1922.575,2015-07-26 00:00:00,2015-07-27 21:00:00
1943.15,2015-07-26 00:00:00,2015-07-27 22:00:00
1956.925,2015-07-26 00:00:00,2015-07-27 23:00:00
1898.625,2015-07-27 00:00:00,2015-07-28 00:00:00
2045.625,2015-07-27 00:00:00,2015-07-28 01:00:00
2155.95,2015-07-27 00:00:00,2015-07-28 02:00:00
2142.45,2015-07-27 00:00:00,2015-07-28 03:00:00
2143.225,2015-07-27 00:00:00,2015-07-28 04:00:00
2107.5,2015-07-27 00:00:00,2015-07-28 05:00:00
2002.7,2015-07-27 00:00:00,2015-07-28 06:00:00
1714.625,2015-07-27 00:00:00,2015-07-28 07:00:00
1247.075,2015-07-27 00:00:00,2015-07-28 08:00:00
985.775,2015-07-27 00:00:00,2015-07-28 09:00:00
904.5,2015-07-27 00:00:00,2015-07-28 10:00:00
1132.275,2015-07-27 00:00:00,2015-07-28 11:00:00
1384.0,2015-07-27 00:00:00,2015-07-28 12:00:00
1605.375,2015-07-27 00:00:00,2015-07-28 13:00:00
1830.925,2015-07-27 00:00:00,2015-07-28 14:00:00
2097.575,2015-07-27 00:00:00,2015-07-28 15:00:00
2275.3,2015-07-27 00:00:00,2015-07-28 16:00:00
2300.25,2015-07-27 00:00:00,2015-07-28 17:00:00
2251.325,2015-07-27 00:00:00,2015-07-28 18:00:00
2203.35,2015-07-27 00:00:00,2015-07-28 19:00:00
2178.45,2015-07-27 00:00:00,2015-07-28 20:00:00
2130.275,2015-07-27 00:00:00,2015-07-28 21:00:00
2318.7,2015-07-27 00:00:00,2015-07-28 22:00:00
2443.975,2015-07-27 00:00:00,2015-07-28 23:00:00
2464.4,2015-07-28 00:00:00,2015-07-29 00:00:00
2315.475,2015-07-28 00:00:00,2015-07-29 01:00:00
2228.35,2015-07-28 00:00:00,2015-07-29 02:00:00
2131.625,2015-07-28 00:00:00,2015-07-29 03:00:00
1923.375,2015-07-28 00:00:00,2015-07-29 04:00:00
1795.975,2015-07-28 00:00:00,2015-07-29 05:00:00
1690.0,2015-07-28 00:00:00,2015-07-29 06:00:00
1437.75,2015-07-28 00:00:00,2015-07-29 07:00:00
1176.8,2015-07-28 00:00:00,2015-07-29 08:00:00
940.125,2015-07-28 00:00:00,2015-07-29 09:00:00
890.675,2015-07-28 00:00:00,2015-07-29 10:00:00
1023.7,2015-07-28 00:00:00,2015-07-29 11:00:00
1243.625,2015-07-28 00:00:00,2015-07-29 12:00:00
1512.55,2015-07-28 00:00:00,2015-07-29 13:00:00
1756.775,2015-07-28 00:00:00,2015-07-29 14:00:00
1845.875,2015-07-28 00:00:00,2015-07-29 15:00:00
1835.275,2015-07-28 00:00:00,2015-07-29 16:00:00
1906.475,2015-07-28 00:00:00,2015-07-29 17:00:00
1914.075,2015-07-28 00:00:00,2015-07-29 18:00:00
1812.15,2015-07-28 00:00:00,2015-07-29 19:00:00
1662.85,2015-07-28 00:00:00,2015-07-29 20:00:00
1641.775,2015-07-28 00:00:00,2015-07-29 21:00:00
1510.0,2015-07-28 00:00:00,2015-07-29 22:00:00
1385.225,2015-07-28 00:00:00,2015-07-29 23:00:00
1266.425,2015-07-29 00:00:00,2015-07-30 00:00:00
1031.1,2015-07-29 00:00:00,2015-07-30 01:00:00
852.625,2015-07-29 00:00:00,2015-07-30 02:00:00
820.95,2015-07-29 00:00:00,2015-07-30 03:00:00
672.825,2015-07-29 00:00:00,2015-07-30 04:00:00
582.55,2015-07-29 00:00:00,2015-07-30 05:00:00
412.95,2015-07-29 00:00:00,2015-07-30 06:00:00
274.9,2015-07-29 00:00:00,2015-07-30 07:00:00
182.475,2015-07-29 00:00:00,2015-07-30 08:00:00
146.6,2015-07-29 00:00:00,2015-07-30 09:00:00
137.675,2015-07-29 00:00:00,2015-07-30 10:00:00
172.625,2015-07-29 00:00:00,2015-07-30 11:00:00
331.975,2015-07-29 00:00:00,2015-07-30 12:00:00
460.525,2015-07-29 00:00:00,2015-07-30 13:00:00
538.525,2015-07-29 00:00:00,2015-07-30 14:00:00
568.65,2015-07-29 00:00:00,2015-07-30 15:00:00
648.05,2015-07-29 00:00:00,2015-07-30 16:00:00
661.55,2015-07-29 00:00:00,2015-07-30 17:00:00
535.175,2015-07-29 00:00:00,2015-07-30 18:00:00
489.9,2015-07-29 00:00:00,2015-07-30 19:00:00
479.375,2015-07-29 00:00:00,2015-07-30 20:00:00
509.3,2015-07-29 00:00:00,2015-07-30 21:00:00
641.625,2015-07-29 00:00:00,2015-07-30 22:00:00
762.725,2015-07-29 00:00:00,2015-07-30 23:00:00
674.175,2015-07-30 00:00:00,2015-07-31 00:00:00
587.45,2015-07-30 00:00:00,2015-07-31 01:00:00
580.275,2015-07-30 00:00:00,2015-07-31 02:00:00
525.95,2015-07-30 00:00:00,2015-07-31 03:00:00
440.375,2015-07-30 00:00:00,2015-07-31 04:00:00
309.025,2015-07-30 00:00:00,2015-07-31 05:00:00
157.6,2015-07-30 00:00:00,2015-07-31 06:00:00
85.525,2015-07-30 00:00:00,2015-07-31 07:00:00
81.075,2015-07-30 00:00:00,2015-07-31 08:00:00
112.375,2015-07-30 00:00:00,2015-07-31 09:00:00
147.95,2015-07-30 00:00:00,2015-07-31 10:00:00
294.55,2015-07-30 00:00:00,2015-07-31 11:00:00
571.25,2015-07-30 00:00:00,2015-07-31 12:00:00
821.75,2015-07-30 00:00:00,2015-07-31 13:00:00
1194.325,2015-07-30 00:00:00,2015-07-31 14:00:00
1529.85,2015-07-30 00:00:00,2015-07-31 15:00:00
1812.8,2015-07-30 00:00:00,2015-07-31 16:00:00
1893.325,2015-07-30 00:00:00,2015-07-31 17:00:00
1760.0,2015-07-30 00:00:00,2015-07-31 18:00:00
1588.0,2015-07-30 00:00:00,2015-07-31 19:00:00
1640.2,2015-07-30 00:00:00,2015-07-31 20:00:00
1484.125,2015-07-30 00:00:00,2015-07-31 21:00:00
1218.725,2015-07-30 00:00:00,2015-07-31 22:00:00
1099.275,2015-07-30 00:00:00,2015-07-31 23:00:00
1124.475,2015-07-31 00:00:00,2015-08-01 00:00:00
1107.3,2015-07-31 00:00:00,2015-08-01 01:00:00
1156.825,2015-07-31 00:00:00,2015-08-01 02:00:00
1191.525,2015-07-31 00:00:00,2015-08-01 03:00:00
1214.925,2015-07-31 00:00:00,2015-08-01 04:00:00
1142.575,2015-07-31 00:00:00,2015-08-01 05:00:00
1076.125,2015-07-31 00:00:00,2015-08-01 06:00:00
829.55,2015-07-31 00:00:00,2015-08-01 07:00:00
554.3,2015-07-31 00:00:00,2015-08-01 08:00:00
358.7,2015-07-31 00:00:00,2015-08-01 09:00:00
289.1,2015-07-31 00:00:00,2015-08-01 10:00:00
209.45,2015-07-31 00:00:00,2015-08-01 11:00:00
164.65,2015-07-31 00:00:00,2015-08-01 12:00:00
178.225,2015-07-31 00:00:00,2015-08-01 13:00:00
270.625,2015-07-31 00:00:00,2015-08-01 14:00:00
391.375,2015-07-31 00:00:00,2015-08-01 15:00:00
467.65,2015-07-31 00:00:00,2015-08-01 16:00:00
458.0,2015-07-31 00:00:00,2015-08-01 17:00:00
461.425,2015-07-31 00:00:00,2015-08-01 18:00:00
434.7,2015-07-31 00:00:00,2015-08-01 19:00:00
407.475,2015-07-31 00:00:00,2015-08-01 20:00:00
401.825,2015-07-31 00:00:00,2015-08-01 21:00:00
409.625,2015-07-31 00:00:00,2015-08-01 22:00:00
345.625,2015-07-31 00:00:00,2015-08-01 23:00:00
443.375,2015-08-01 00:00:00,2015-08-02 00:00:00
631.575,2015-08-01 00:00:00,2015-08-02 01:00:00
534.675,2015-08-01 00:00:00,2015-08-02 02:00:00
397.475,2015-08-01 00:00:00,2015-08-02 03:00:00
352.375,2015-08-01 00:00:00,2015-08-02 04:00:00
344.225,2015-08-01 00:00:00,2015-08-02 05:00:00
331.525,2015-08-01 00:00:00,2015-08-02 06:00:00
294.225,2015-08-01 00:00:00,2015-08-02 07:00:00
329.1,2015-08-01 00:00:00,2015-08-02 08:00:00
557.5,2015-08-01 00:00:00,2015-08-02 09:00:00
923.925,2015-08-01 00:00:00,2015-08-02 10:00:00
1129.1,2015-08-01 00:00:00,2015-08-02 11:00:00
1108.25,2015-08-01 00:00:00,2015-08-02 12:00:00
974.725,2015-08-01 00:00:00,2015-08-02 13:00:00
885.3,2015-08-01 00:00:00,2015-08-02 14:00:00
860.65,2015-08-01 00:00:00,2015-08-02 15:00:00
837.875,2015-08-01 00:00:00,2015-08-02 16:00:00
784.875,2015-08-01 00:00:00,2015-08-02 17:00:00
717.775,2015-08-01 00:00:00,2015-08-02 18:00:00
754.1,2015-08-01 00:00:00,2015-08-02 19:00:00
758.0,2015-08-01 00:00:00,2015-08-02 20:00:00
729.85,2015-08-01 00:00:00,2015-08-02 21:00:00
624.375,2015-08-01 00:00:00,2015-08-02 22:00:00
556.1,2015-08-01 00:00:00,2015-08-02 23:00:00
510.525,2015-08-02 00:00:00,2015-08-03 00:00:00
443.9,2015-08-02 00:00:00,2015-08-03 01:00:00
324.65,2015-08-02 00:00:00,2015-08-03 02:00:00
295.55,2015-08-02 00:00:00,2015-08-03 03:00:00
314.45,2015-08-02 00:00:00,2015-08-03 04:00:00
324.925,2015-08-02 00:00:00,2015-08-03 05:00:00
289.875,2015-08-02 00:00:00,2015-08-03 06:00:00
242.425,2015-08-02 00:00:00,2015-08-03 07:00:00
211.45,2015-08-02 00:00:00,2015-08-03 08:00:00
199.225,2015-08-02 00:00:00,2015-08-03 09:00:00
241.3,2015-08-02 00:00:00,2015-08-03 10:00:00
270.8,2015-08-02 00:00:00,2015-08-03 11:00:00
468.0,2015-08-02 00:00:00,2015-08-03 12:00:00
840.975,2015-08-02 00:00:00,2015-08-03 13:00:00
1099.4,2015-08-02 00:00:00,2015-08-03 14:00:00
1550.625,2015-08-02 00:00:00,2015-08-03 15:00:00
1910.3,2015-08-02 00:00:00,2015-08-03 16:00:00
1990.7,2015-08-02 00:00:00,2015-08-03 17:00:00
1919.175,2015-08-02 00:00:00,2015-08-03 18:00:00
1978.275,2015-08-02 00:00:00,2015-08-03 19:00:00
2055.55,2015-08-02 00:00:00,2015-08-03 20:00:00
2044.9,2015-08-02 00:00:00,2015-08-03 21:00:00
1993.775,2015-08-02 00:00:00,2015-08-03 22:00:00
1903.4,2015-08-02 00:00:00,2015-08-03 23:00:00
1720.025,2015-08-03 00:00:00,2015-08-04 00:00:00
1464.8,2015-08-03 00:00:00,2015-08-04 01:00:00
1406.525,2015-08-03 00:00:00,2015-08-04 02:00:00
1292.65,2015-08-03 00:00:00,2015-08-04 03:00:00
1135.1,2015-08-03 00:00:00,2015-08-04 04:00:00
925.65,2015-08-03 00:00:00,2015-08-04 05:00:00
766.025,2015-08-03 00:00:00,2015-08-04 06:00:00
519.375,2015-08-03 00:00:00,2015-08-04 07:00:00
297.0,2015-08-03 00:00:00,2015-08-04 08:00:00
176.225,2015-08-03 00:00:00,2015-08-04 09:00:00
151.75,2015-08-03 00:00:00,2015-08-04 10:00:00
190.875,2015-08-03 00:00:00,2015-08-04 11:00:00
295.125,2015-08-03 00:00:00,2015-08-04 12:00:00
443.65,2015-08-03 00:00:00,2015-08-04 13:00:00
576.025,2015-08-03 00:00:00,2015-08-04 14:00:00
646.225,2015-08-03 00:00:00,2015-08-04 15:00:00
716.1,2015-08-03 00:00:00,2015-08-04 16:00:00
766.675,2015-08-03 00:00:00,2015-08-04 17:00:00
769.4,2015-08-03 00:00:00,2015-08-04 18:00:00
765.525,2015-08-03 00:00:00,2015-08-04 19:00:00
772.7,2015-08-03 00:00:00,2015-08-04 20:00:00
784.725,2015-08-03 00:00:00,2015-08-04 21:00:00
801.925,2015-08-03 00:00:00,2015-08-04 22:00:00
837.5,2015-08-03 00:00:00,2015-08-04 23:00:00
893.25,2015-08-04 00:00:00,2015-08-05 00:00:00
875.725,2015-08-04 00:00:00,2015-08-05 01:00:00
791.15,2015-08-04 00:00:00,2015-08-05 02:00:00
671.15,2015-08-04 00:00:00,2015-08-05 03:00:00
587.9,2015-08-04 00:00:00,2015-08-05 04:00:00
572.75,2015-08-04 00:00:00,2015-08-05 05:00:00
536.875,2015-08-04 00:00:00,2015-08-05 06:00:00
447.0,2015-08-04 00:00:00,2015-08-05 07:00:00
344.175,2015-08-04 00:00:00,2015-08-05 08:00:00
285.0,2015-08-04 00:00:00,2015-08-05 09:00:00
185.875,2015-08-04 00:00:00,2015-08-05 10:00:00
190.225,2015-08-04 00:00:00,2015-08-05 11:00:00
290.1,2015-08-04 00:00:00,2015-08-05 12:00:00
432.75,2015-08-04 00:00:00,2015-08-05 13:00:00
634.825,2015-08-04 00:00:00,2015-08-05 14:00:00
816.15,2015-08-04 00:00:00,2015-08-05 15:00:00
895.375,2015-08-04 00:00:00,2015-08-05 16:00:00
980.075,2015-08-04 00:00:00,2015-08-05 17:00:00
882.0,2015-08-04 00:00:00,2015-08-05 18:00:00
717.275,2015-08-04 00:00:00,2015-08-05 19:00:00
683.075,2015-08-04 00:00:00,2015-08-05 20:00:00
777.175,2015-08-04 00:00:00,2015-08-05 21:00:00
805.575,2015-08-04 00:00:00,2015-08-05 22:00:00
768.3,2015-08-04 00:00:00,2015-08-05 23:00:00
761.45,2015-08-05 00:00:00,2015-08-06 00:00:00
628.375,2015-08-05 00:00:00,2015-08-06 01:00:00
600.225,2015-08-05 00:00:00,2015-08-06 02:00:00
532.7,2015-08-05 00:00:00,2015-08-06 03:00:00
610.875,2015-08-05 00:00:00,2015-08-06 04:00:00
711.825,2015-08-05 00:00:00,2015-08-06 05:00:00
742.45,2015-08-05 00:00:00,2015-08-06 06:00:00
677.95,2015-08-05 00:00:00,2015-08-06 07:00:00
428.075,2015-08-05 00:00:00,2015-08-06 08:00:00
232.425,2015-08-05 00:00:00,2015-08-06 09:00:00
200.55,2015-08-05 00:00:00,2015-08-06 10:00:00
307.325,2015-08-05 00:00:00,2015-08-06 11:00:00
473.275,2015-08-05 00:00:00,2015-08-06 12:00:00
688.45,2015-08-05 00:00:00,2015-08-06 13:00:00
903.4,2015-08-05 00:00:00,2015-08-06 14:00:00
1105.25,2015-08-05 00:00:00,2015-08-06 15:00:00
1387.975,2015-08-05 00:00:00,2015-08-06 16:00:00
1641.975,2015-08-05 00:00:00,2015-08-06 17:00:00
1658.9,2015-08-05 00:00:00,2015-08-06 18:00:00
1738.95,2015-08-05 00:00:00,2015-08-06 19:00:00
1871.075,2015-08-05 00:00:00,2015-08-06 20:00:00
2057.375,2015-08-05 00:00:00,2015-08-06 21:00:00
2070.0,2015-08-05 00:00:00,2015-08-06 22:00:00
1885.65,2015-08-05 00:00:00,2015-08-06 23:00:00
1937.925,2015-08-06 00:00:00,2015-08-07 00:00:00
2025.35,2015-08-06 00:00:00,2015-08-07 01:00:00
1999.25,2015-08-06 00:00:00,2015-08-07 02:00:00
1803.525,2015-08-06 00:00:00,2015-08-07 03:00:00
1669.7,2015-08-06 00:00:00,2015-08-07 04:00:00
1704.7,2015-08-06 00:00:00,2015-08-07 05:00:00
1741.525,2015-08-06 00:00:00,2015-08-07 06:00:00
1641.2,2015-08-06 00:00:00,2015-08-07 07:00:00
1543.725,2015-08-06 00:00:00,2015-08-07 08:00:00
1487.625,2015-08-06 00:00:00,2015-08-07 09:00:00
1282.475,2015-08-06 00:00:00,2015-08-07 10:00:00
1111.0,2015-08-06 00:00:00,2015-08-07 11:00:00
1066.0,2015-08-06 00:00:00,2015-08-07 12:00:00
1182.9,2015-08-06 00:00:00,2015-08-07 13:00:00
1442.775,2015-08-06 00:00:00,2015-08-07 14:00:00
1683.4,2015-08-06 00:00:00,2015-08-07 15:00:00
1884.475,2015-08-06 00:00:00,2015-08-07 16:00:00
2089.175,2015-08-06 00:00:00,2015-08-07 17:00:00
2045.325,2015-08-06 00:00:00,2015-08-07 18:00:00
1893.7,2015-08-06 00:00:00,2015-08-07 19:00:00
1843.675,2015-08-06 00:00:00,2015-08-07 20:00:00
1835.875,2015-08-06 00:00:00,2015-08-07 21:00:00
1947.45,2015-08-06 00:00:00,2015-08-07 22:00:00
1944.625,2015-08-06 00:00:00,2015-08-07 23:00:00
1965.2,2015-08-07 00:00:00,2015-08-08 00:00:00
2013.45,2015-08-07 00:00:00,2015-08-08 01:00:00
2081.475,2015-08-07 00:00:00,2015-08-08 02:00:00
2052.2,2015-08-07 00:00:00,2015-08-08 03:00:00
2120.9,2015-08-07 00:00:00,2015-08-08 04:00:00
2131.05,2015-08-07 00:00:00,2015-08-08 05:00:00
2108.875,2015-08-07 00:00:00,2015-08-08 06:00:00
2057.3,2015-08-07 00:00:00,2015-08-08 07:00:00
1888.675,2015-08-07 00:00:00,2015-08-08 08:00:00
1536.925,2015-08-07 00:00:00,2015-08-08 09:00:00
1265.225,2015-08-07 00:00:00,2015-08-08 10:00:00
1013.875,2015-08-07 00:00:00,2015-08-08 11:00:00
820.2,2015-08-07 00:00:00,2015-08-08 12:00:00
832.6,2015-08-07 00:00:00,2015-08-08 13:00:00
968.125,2015-08-07 00:00:00,2015-08-08 14:00:00
1050.25,2015-08-07 00:00:00,2015-08-08 15:00:00
1003.725,2015-08-07 00:00:00,2015-08-08 16:00:00
976.275,2015-08-07 00:00:00,2015-08-08 17:00:00
1018.975,2015-08-07 00:00:00,2015-08-08 18:00:00
1115.925,2015-08-07 00:00:00,2015-08-08 19:00:00
1230.575,2015-08-07 00:00:00,2015-08-08 20:00:00
1402.6,2015-08-07 00:00:00,2015-08-08 21:00:00
1523.525,2015-08-07 00:00:00,2015-08-08 22:00:00
1763.075,2015-08-07 00:00:00,2015-08-08 23:00:00
1777.85,2015-08-08 00:00:00,2015-08-09 00:00:00
1654.9,2015-08-08 00:00:00,2015-08-09 01:00:00
1567.475,2015-08-08 00:00:00,2015-08-09 02:00:00
1576.9,2015-08-08 00:00:00,2015-08-09 03:00:00
1627.025,2015-08-08 00:00:00,2015-08-09 04:00:00
1677.05,2015-08-08 00:00:00,2015-08-09 05:00:00
1874.925,2015-08-08 00:00:00,2015-08-09 06:00:00
1919.5,2015-08-08 00:00:00,2015-08-09 07:00:00
1532.275,2015-08-08 00:00:00,2015-08-09 08:00:00
1100.325,2015-08-08 00:00:00,2015-08-09 09:00:00
834.775,2015-08-08 00:00:00,2015-08-09 10:00:00
521.05,2015-08-08 00:00:00,2015-08-09 11:00:00
275.2,2015-08-08 00:00:00,2015-08-09 12:00:00
157.5,2015-08-08 00:00:00,2015-08-09 13:00:00
158.875,2015-08-08 00:00:00,2015-08-09 14:00:00
178.575,2015-08-08 00:00:00,2015-08-09 15:00:00
221.65,2015-08-08 00:00:00,2015-08-09 16:00:00
269.05,2015-08-08 00:00:00,2015-08-09 17:00:00
341.025,2015-08-08 00:00:00,2015-08-09 18:00:00
360.5,2015-08-08 00:00:00,2015-08-09 19:00:00
366.0,2015-08-08 00:00:00,2015-08-09 20:00:00
420.45,2015-08-08 00:00:00,2015-08-09 21:00:00
401.35,2015-08-08 00:00:00,2015-08-09 22:00:00
416.375,2015-08-08 00:00:00,2015-08-09 23:00:00
499.75,2015-08-09 00:00:00,2015-08-10 00:00:00
474.9,2015-08-09 00:00:00,2015-08-10 01:00:00
398.05,2015-08-09 00:00:00,2015-08-10 02:00:00
346.85,2015-08-09 00:00:00,2015-08-10 03:00:00
303.425,2015-08-09 00:00:00,2015-08-10 04:00:00
284.75,2015-08-09 00:00:00,2015-08-10 05:00:00
224.75,2015-08-09 00:00:00,2015-08-10 06:00:00
121.825,2015-08-09 00:00:00,2015-08-10 07:00:00
84.575,2015-08-09 00:00:00,2015-08-10 08:00:00
116.775,2015-08-09 00:00:00,2015-08-10 09:00:00
265.1,2015-08-09 00:00:00,2015-08-10 10:00:00
452.275,2015-08-09 00:00:00,2015-08-10 11:00:00
668.35,2015-08-09 00:00:00,2015-08-10 12:00:00
867.0,2015-08-09 00:00:00,2015-08-10 13:00:00
974.15,2015-08-09 00:00:00,2015-08-10 14:00:00
1109.275,2015-08-09 00:00:00,2015-08-10 15:00:00
1236.175,2015-08-09 00:00:00,2015-08-10 16:00:00
1271.65,2015-08-09 00:00:00,2015-08-10 17:00:00
1175.725,2015-08-09 00:00:00,2015-08-10 18:00:00
1031.3,2015-08-09 00:00:00,2015-08-10 19:00:00
921.825,2015-08-09 00:00:00,2015-08-10 20:00:00
732.65,2015-08-09 00:00:00,2015-08-10 21:00:00
555.625,2015-08-09 00:00:00,2015-08-10 22:00:00
454.55,2015-08-09 00:00:00,2015-08-10 23:00:00
412.025,2015-08-10 00:00:00,2015-08-11 00:00:00
392.2,2015-08-10 00:00:00,2015-08-11 01:00:00
415.25,2015-08-10 00:00:00,2015-08-11 02:00:00
482.075,2015-08-10 00:00:00,2015-08-11 03:00:00
494.75,2015-08-10 00:00:00,2015-08-11 04:00:00
462.25,2015-08-10 00:00:00,2015-08-11 05:00:00
394.025,2015-08-10 00:00:00,2015-08-11 06:00:00
372.85,2015-08-10 00:00:00,2015-08-11 07:00:00
403.35,2015-08-10 00:00:00,2015-08-11 08:00:00
378.75,2015-08-10 00:00:00,2015-08-11 09:00:00
390.8,2015-08-10 00:00:00,2015-08-11 10:00:00
402.85,2015-08-10 00:00:00,2015-08-11 11:00:00
437.8,2015-08-10 00:00:00,2015-08-11 12:00:00
621.575,2015-08-10 00:00:00,2015-08-11 13:00:00
1087.075,2015-08-10 00:00:00,2015-08-11 14:00:00
1399.675,2015-08-10 00:00:00,2015-08-11 15:00:00
1344.075,2015-08-10 00:00:00,2015-08-11 16:00:00
1381.35,2015-08-10 00:00:00,2015-08-11 17:00:00
1278.575,2015-08-10 00:00:00,2015-08-11 18:00:00
1098.05,2015-08-10 00:00:00,2015-08-11 19:00:00
963.425,2015-08-10 00:00:00,2015-08-11 20:00:00
828.25,2015-08-10 00:00:00,2015-08-11 21:00:00
706.425,2015-08-10 00:00:00,2015-08-11 22:00:00
572.275,2015-08-10 00:00:00,2015-08-11 23:00:00
459.0,2015-08-11 00:00:00,2015-08-12 00:00:00
440.5,2015-08-11 00:00:00,2015-08-12 01:00:00
384.125,2015-08-11 00:00:00,2015-08-12 02:00:00
361.475,2015-08-11 00:00:00,2015-08-12 03:00:00
222.975,2015-08-11 00:00:00,2015-08-12 04:00:00
243.1,2015-08-11 00:00:00,2015-08-12 05:00:00
280.625,2015-08-11 00:00:00,2015-08-12 06:00:00
224.575,2015-08-11 00:00:00,2015-08-12 07:00:00
172.425,2015-08-11 00:00:00,2015-08-12 08:00:00
197.05,2015-08-11 00:00:00,2015-08-12 09:00:00
318.575,2015-08-11 00:00:00,2015-08-12 10:00:00
603.325,2015-08-11 00:00:00,2015-08-12 11:00:00
875.6,2015-08-11 00:00:00,2015-08-12 12:00:00
1277.575,2015-08-11 00:00:00,2015-08-12 13:00:00
1573.95,2015-08-11 00:00:00,2015-08-12 14:00:00
1900.9,2015-08-11 00:00:00,2015-08-12 15:00:00
2129.825,2015-08-11 00:00:00,2015-08-12 16:00:00
2056.1,2015-08-11 00:00:00,2015-08-12 17:00:00
1947.975,2015-08-11 00:00:00,2015-08-12 18:00:00
1910.6,2015-08-11 00:00:00,2015-08-12 19:00:00
1846.4,2015-08-11 00:00:00,2015-08-12 20:00:00
1828.725,2015-08-11 00:00:00,2015-08-12 21:00:00
2057.7,2015-08-11 00:00:00,2015-08-12 22:00:00
2216.225,2015-08-11 00:00:00,2015-08-12 23:00:00
2404.325,2015-08-12 00:00:00,2015-08-13 00:00:00
2637.0,2015-08-12 00:00:00,2015-08-13 01:00:00
2773.725,2015-08-12 00:00:00,2015-08-13 02:00:00
2802.275,2015-08-12 00:00:00,2015-08-13 03:00:00
2726.35,2015-08-12 00:00:00,2015-08-13 04:00:00
2537.95,2015-08-12 00:00:00,2015-08-13 05:00:00
2348.75,2015-08-12 00:00:00,2015-08-13 06:00:00
2169.3,2015-08-12 00:00:00,2015-08-13 07:00:00
2153.6,2015-08-12 00:00:00,2015-08-13 08:00:00
2098.625,2015-08-12 00:00:00,2015-08-13 09:00:00
2117.075,2015-08-12 00:00:00,2015-08-13 10:00:00
2120.775,2015-08-12 00:00:00,2015-08-13 11:00:00
2246.425,2015-08-12 00:00:00,2015-08-13 12:00:00
2201.975,2015-08-12 00:00:00,2015-08-13 13:00:00
2054.2,2015-08-12 00:00:00,2015-08-13 14:00:00
2053.675,2015-08-12 00:00:00,2015-08-13 15:00:00
2031.075,2015-08-12 00:00:00,2015-08-13 16:00:00
1919.325,2015-08-12 00:00:00,2015-08-13 17:00:00
1824.25,2015-08-12 00:00:00,2015-08-13 18:00:00
1812.95,2015-08-12 00:00:00,2015-08-13 19:00:00
1887.025,2015-08-12 00:00:00,2015-08-13 20:00:00
1812.5,2015-08-12 00:00:00,2015-08-13 21:00:00
1906.35,2015-08-12 00:00:00,2015-08-13 22:00:00
2143.35,2015-08-12 00:00:00,2015-08-13 23:00:00
2118.625,2015-08-13 00:00:00,2015-08-14 00:00:00
2351.65,2015-08-13 00:00:00,2015-08-14 01:00:00
2559.975,2015-08-13 00:00:00,2015-08-14 02:00:00
2493.775,2015-08-13 00:00:00,2015-08-14 03:00:00
2515.325,2015-08-13 00:00:00,2015-08-14 04:00:00
2525.45,2015-08-13 00:00:00,2015-08-14 05:00:00
2299.2,2015-08-13 00:00:00,2015-08-14 06:00:00
1996.3,2015-08-13 00:00:00,2015-08-14 07:00:00
2078.25,2015-08-13 00:00:00,2015-08-14 08:00:00
